Simulation (exp. id, measurement  id);6;995
beta;coupling_constant;dimension;init_temp;length;number_of_sweeps;q
1.00505;1;2;1;32;136072;3

0
0

C;E;t
0;0;0
3;-1394;1
2;-1392;2
1;-1398;3
9;-1404;4
1;-1410;5
3;-1412;6
1;-1416;7
1;-1416;8
5;-1424;9
5;-1430;10
2;-1432;11
3;-1434;12
2;-1438;13
4;-1444;14
3;-1446;15
1;-1442;16
1;-1442;17
3;-1446;18
4;-1452;19
1;-1448;20
1;-1452;21
2;-1444;22
2;-1444;23
2;-1454;24
1;-1458;25
3;-1460;26
3;-1462;27
2;-1470;28
1;-1472;29
1;-1478;30
1;-1480;31
4;-1488;32
3;-1490;33
1;-1494;34
1;-1498;35
5;-1508;36
2;-1512;37
2;-1518;38
1;-1518;39
1;-1522;40
1;-1522;41
2;-1526;42
1;-1532;43
1;-1532;44
5;-1538;45
3;-1546;46
1;-1552;47
1;-1552;48
1;-1552;49
6;-1562;50
1;-1562;51
9;-1558;52
2;-1562;53
2;-1564;54
1;-1564;55
1;-1556;56
1;-1556;57
18;-1568;58
2;-1572;59
2;-1574;60
1;-1580;61
2;-1582;62
11;-1596;63
1;-1600;64
1;-1604;65
7;-1614;66
2;-1614;67
11;-1610;68
3;-1612;69
1;-1606;70
1;-1610;71
2;-1614;72
1;-1618;73
6;-1626;74
1;-1630;75
3;-1642;76
3;-1646;77
3;-1650;78
1;-1646;79
1;-1646;80
5;-1646;81
1;-1650;82
4;-1650;83
3;-1650;84
12;-1668;85
2;-1676;86
6;-1684;87
2;-1690;88
9;-1692;89
4;-1698;90
2;-1710;91
12;-1722;92
2;-1724;93
1;-1724;94
6;-1742;95
6;-1752;96
9;-1754;97
4;-1756;98
1;-1754;99
2;-1754;100
4;-1758;101
1;-1760;102
5;-1766;103
4;-1774;104
3;-1784;105
8;-1800;106
3;-1796;107
1;-1794;108
3;-1790;109
2;-1786;110
1;-1792;111
9;-1806;112
1;-1808;113
8;-1824;114
2;-1822;115
11;-1820;116
8;-1824;117
2;-1820;118
5;-1822;119
12;-1824;120
2;-1828;121
9;-1834;122
1;-1836;123
2;-1840;124
1;-1844;125
7;-1854;126
2;-1864;127
6;-1862;128
1;-1868;129
1;-1868;130
8;-1878;131
1;-1882;132
1;-1882;133
1;-1884;134
6;-1890;135
1;-1892;136
2;-1890;137
1;-1890;138
1;-1892;139
3;-1894;140
1;-1894;141
1;-1900;142
5;-1888;143
5;-1902;144
12;-1904;145
5;-1900;146
1;-1904;147
16;-1938;148
1;-1942;149
1;-1942;150
1;-1944;151
4;-1960;152
6;-1966;153
1;-1972;154
2;-1974;155
9;-1982;156
16;-1990;157
22;-1986;158
1;-1990;159
2;-1996;160
4;-1998;161
4;-2012;162
14;-2014;163
3;-2016;164
11;-2016;165
2;-2020;166
6;-2012;167
2;-2016;168
4;-2012;169
20;-2030;170
3;-2028;171
2;-2034;172
39;-2030;173
3;-2036;174
1;-2034;175
21;-2036;176
1;-2040;177
4;-2048;178
1;-2046;179
4;-2054;180
26;-2070;181
2;-2072;182
1;-2080;183
11;-2080;184
4;-2078;185
20;-2070;186
1;-2076;187
21;-2074;188
25;-2110;189
31;-2152;190
2;-2154;191
20;-2166;192
4;-2168;193
2;-2168;194
2;-2164;195
27;-2204;196
8;-2212;197
22;-2246;198
15;-2260;199
22;-2252;200
7;-2250;201
101;-2276;202
92;-2312;203
83;-2312;204
1;-2318;205
9;-2328;206
148;-2370;207
4;-2374;208
4;-2368;209
82;-2340;210
1;-2342;211
8;-2344;212
2;-2348;213
55;-2354;214
1;-2358;215
